sp_x, sp_y, sp_z

Event: 0
455.304,-203.579,93.5
-321.551,574.889,234.4
-599.067,-277.655,-856.6
-554.74,-362.407,506.5
-549.305,-360.225,501.1
590.505,-300.175,149.9

Event: 87
16.6699,27.5388,-98.8283
17.1731,28.3789,-99.4694
-20.2418,25.9678,-97.5466
-31.8269,-2.98633,-121.034
-30.7978,-10.4327,-80.925
-41.1523,53.8904,-118.031
-67.5096,-5.61727,-169.207
-69.3615,-5.71195,-171.707
-64.3544,-21.0082,-83.925
-65.6231,-21.428,-84.025
34.3968,58.4619,-121.663
-113.246,-7.80145,-230.803
-114.807,-7.84749,-232.924
-108.425,-33.7878,-87.825
-110.047,-34.2294,-87.975
56.8435,99.6711,-151.671
81.6834,148.842,-186.907
-98.9304,138.068,-177.808
-170.651,-8.69536,-308.113
-162.601,-47.7087,-92.525
-164.164,-48.1156,-92.6598
-145.167,214.314,-229.6
-260.885,-5.85847,-429.2
-249.628,-66.138,-99.5
119.196,230.832,-244
155.888,324.56,-308.7
-192.7,304.311,-288.9
-359.54,3.04047,-562.3
-350.868,-81.5286,-107.9
198.425,462.456,-401
196.846,456.512,-396.8
-249.372,433.259,-371.7
-252.304,432.109,-368.1
-501.618,26.4334,-755.3
-493.389,-92.4299,-119.9
230.677,616.46,-501.1
-301.254,588.529,-467
-658.822,67.457,-973.5
-655.213,-89.1284,-133.1

Event: 88
10.6983,-30.6483,-42.821
12.1936,-29.8066,21.075
28.9147,-15.2571,-19.8794
-29.4562,13.321,-4.64897
-62.1907,28.9755,-28.4402
21.9816,-65.3114,-109.291
26.5802,-62.7228,26.225
60.2023,-30.9626,-58.6294
61.4594,-31.5904,-60.173
-102.496,49.4125,-57.9431
34.6764,-108.089,-190.507
35.112,-109.584,-193.351
45.7691,-104.002,32.825
46.5254,-105.614,33.075
101.999,-50.7211,-109.873
-151.78,76.2315,-94.6197
49.1925,-162.684,-293.562
49.4846,-162.56,-288.45
71.3156,-154.792,41.1876
153.006,-73.0067,-171.586
154.548,-73.662,-173.439
-228.65,122.246,-153.5
68.2838,-249.273,-455.6
115.049,-232.656,55.1
239.912,-106.511,-274.5
-314.267,180.564,-221.2
84.5203,-350.645,-643.2
170.892,-319.823,70.7
337.158,-137.427,-387.8
333.683,-130.46,-389
334.151,-129.574,-385.4
334.783,-128.381,-384.2
330.925,-135.673,-380.6
-422.939,266.836,-312.9
96.2054,-490.091,-898.633
254.958,-431.069,92.3
468.799,-169.043,-537.9
-540.648,379.295,-419.4
363.949,-550.462,117.5
632.556,-192.748,-721.1

Event: 89
31.6015,9.00492,-73.1975
18.86,-26.054,-106.125
19.4925,-26.9227,-106.425
22.7534,22.7645,-115.375
-2.63884,31.8688,-101.375
65.3941,17.8321,-47.5456
40.4313,-54.509,-115.925
45.3698,50.4487,-154.731
44.9445,50.7825,-154.225
49.368,47.311,-153.417
49.6645,47.0782,-151.998
43.7855,51.692,-149.255
48.5212,47.9755,-147.195
44.6734,50.9952,-138.161
48.7093,47.8279,-135.616
-6.31223,67.4258,-105.945
-6.51498,69.0987,-106.175
-12.2176,113.734,-111.925
110.459,28.4098,-13.6026
68.9539,-90.3581,-128.532
70.1234,-91.7768,-129.037
82.248,78.5793,-161.108
-21.0556,168.813,-119.067
165.681,39.5667,27.8438
105.871,-133.66,-144.175
124.576,115.349,-192.689
256.707,53.6476,95.9
-39.248,256.809,-130.7
169.403,-201.749,-169.6
165.256,-197.558,-168.4
193.774,170.387,-242.8
358.59,62.8661,172
-64.6255,352.128,-143.9
352.295,62.3817,167.2
242.062,-271.304,-196
237.476,-267.155,-194.8
278.199,230.108,-300.9
493.691,65.2816,273.3
-112.297,489.264,-161.9
348.322,-359.216,-232
398.547,302.55,-380.6
659.841,52.9569,397.4
543.239,372.285,-470.6
-178.609,635.062,-182.8
480.582,-450.451,-274.5
494.153,-439.441,-273.3
492.871,-440.481,-272.1

Event: 90
31.2828,9.5711,-125.276
-20.2333,25.9787,-99.425
-30.3719,10.0466,-83.375
-30.2235,-11.4529,-11.5607
64.961,19.155,-163.392
-41.1144,53.923,-109.815
-64.5473,20.5488,-76.425
-66.2824,21.072,-76.075
-63.6303,-24.9681,75.7
66.6471,19.6088,-165.289
-67.8303,91.3519,-123.475
109.59,30.7077,-213.549
-108.63,32.9603,-67.575
-110.134,33.3414,-67.275
-105.417,-43.0672,185.806
-99.0053,138.002,-140.051
-104.502,135.083,-144.339
164.301,43.2144,-274.538
-162.936,46.5378,-56.6658
-164.49,46.8747,-56.3514
-156.39,-67.0178,322.064
256.66,60.2475,-376.5
-145.034,214.383,-166
-254.829,65.2548,-39
250.743,59.4048,-369.9
-235.001,-108.003,538.9
-192.563,304.371,-196
351.571,72.1047,-480.2
-351.303,79.2699,-19.8
-322.958,-160.714,794.3
493.533,79.5307,-634.8
-248.813,433.478,-238
-490.533,89.5114,7.4
654.774,72.7843,-810.5
-299.541,589.081,-286.5
-653.52,86.3782,39
-410.583,-513.551,598.8
-409.901,-514.248,598.8
-485.646,-279.909,1297.5
-558.866,-345.173,1542.5

Event: 91
28.1142,15.2,-21.1305
-2.14136,-32.4452,-22.3898
26.654,-17.7973,-6.73524
27.9685,-18.6405,-6.625
-12.6399,29.5553,4.50574
-26.2579,62.9043,19.8858
59.2401,32.7673,-34.5131
-3.83564,-68.6495,-37.125
57.0606,-37.1619,-3.975
60.4667,33.4866,-35.0462
-42.4472,105.742,39.4485
-4.85686,-114.773,-55.9919
98.8335,56.3657,-51.775
96.1188,-60.7872,-0.499027
-60.7105,158.938,63.375
-4.25306,-169.841,-78.463
147.121,86.9346,-73.075
145.046,-88.4233,3.775
-86.4857,246.257,101.9
224.108,140.739,-107.9
0.593264,-260.09,-115.1
223.979,-128.771,10.2
218.664,136.778,-105.5
-108.951,341.676,143.9
11.7911,-361.782,-158.3
300.596,201.226,-143.9
315.429,-169.27,18.6
-130.856,481.354,204.4
38.0247,-501.566,-217.6
36.6534,-495.665,-215.2
453.026,-218.336,29.4
402.889,294.496,-196
513.438,415.066,-257.2
-140.971,644.735,274.5
82.9106,-658.454,-285.3
80.8387,-652.271,-282.9
610.911,-258.615,42.6
604.595,-257.364,41.4

Event: 92
30.5537,10.8663,-68.4697
23.6137,-21.6713,-37.2651
20,24.9253,-62.3147
2.5734,32.4973,-43.375
65.0529,22.441,-90.8801
49.5786,-46.4785,-24.725
41.7978,53.252,-77.8508
42.6031,54.3032,-78.4201
4.6583,68.7487,-37.7422
6.20576,113.361,-30.875
6.24679,114.94,-30.625
109.115,36.0073,-119.166
108.389,37.3946,-117.548
82.6878,-79.7437,-8.35368
69.6822,91.441,-98.3943
67.5193,92.5784,-96.79
101.317,137.621,-122.756
6.49592,170.02,-22.0588
162.909,50.7669,-153.351
120.24,-119.869,10.675
2.74384,259.585,-7.8
248.954,70.2076,-207.4
178.596,-187.72,41.4
148.819,214.294,-161.9
-7.48994,361.132,7.8
350.433,87.3624,-270.4
242.452,-271.079,77.9
238.804,-266.176,76.7
196.021,300.954,-204.4
254.514,429.41,-265.6
493.298,100.679,-358.5
-32.0608,500.909,29.4
487.249,100.314,-354.9
317.836,-386.347,125.9
307.938,581.156,-335.7
655.546,101.574,-457.4
-74.824,657.988,55.1
649.422,102.311,-459.8
649.443,101.712,-453.2
393.849,-528.8,182.8

Event: 93
32.2938,-0.885628,-62.0222
22.3324,-23.304,-35.0046
29.4158,-13.4654,-25.2586
12.2931,29.7437,47.7573
68.5118,-2.69361,-143.492
47.7573,-48.7992,-85.7162
62.5004,-27.868,-65.0344
26.8086,62.7967,89.5265
114.943,-6.27089,-248.053
46.7448,105.22,143.908
80.471,-80.1163,-149.401
81.6641,-81.2242,-151.659
105.544,-45.4343,-116.05
113.361,-6.10576,-244.461
46.0475,103.776,142.035
71.6228,154.202,207.605
122.076,-117.624,-227.8
123.325,-118.729,-230.148
157.115,-64.8274,-176.413
169.574,-12.1376,-371.498
668.605,-156.398,-1542.5
567.684,-113.097,-1297.5
193.808,-176.503,-357.9
241.265,-92.349,-273.3
261.401,-26.1602,-580.9
116.025,233.102,312.9
168.65,315.852,426.2
271.614,-233.584,-493.9
340.044,-118.436,-386.6
356.201,-46.0297,-798.5
253.458,430.252,591.7
391.16,-308.779,-692.4
481.193,-144.775,-544.9
491.849,-85.4178,-1115.6
362.391,552.139,781.1
537.39,-382.682,-923.1
640.153,-160.776,-719.3

Event: 94
27.0105,17.1608,27.8168
28.6294,18.1531,28.325
-5.2789,31.5504,20.975
-16.2893,27.5011,7.86485
-5.63891,33.4963,21.125
-17.486,29.4794,7.05651
-20.3568,25.8214,17.725
-35.5738,58.6761,-4.96632
-42.4805,52.751,16.275
-43.621,54.0699,16.175
58.2529,36.0671,37.8947
-12.0747,67.2787,23.225
-21.5406,111.444,25.9525
-21.9094,112.918,26.025
-60.9059,97.4762,-21.225
-73.2362,88.2691,14.2404
97.3867,58.4655,50.3351
98.9044,59.291,50.825
-35.2353,166.35,29.425
-92.9492,143.358,-40.8489
-110.586,128.759,11.875
146.774,84.7782,65.7953
148.263,85.5329,66.2607
-62.4224,256.645,35.4
-60.4407,250.572,34.2
-146.632,213.555,-71.9
-173.876,191.201,7.89231
229.601,124.229,91.1
-96.6367,349.742,41.4
-211.528,288.917,-106.7
-249.005,258.654,4.2
322.516,162.147,118.7
-154.871,478.167,48.6
-312.286,389.634,-155.9
-365.165,347.312,-1.8
-359.864,343.58,-1.8
457.42,205.932,158.3
-235.561,619.385,58.7
-439.395,494.969,-214
-502.132,432.968,-9
-496.632,429.908,-9
614.794,241.274,203.2

Event: 95
1.29855,-32.0304,96.2643
25.9127,20.2851,46.4203
-31.1665,7.2056,76.875
-32.0843,-0.851787,30.6892
-33.1088,7.64514,76.925
-66.7688,14.7144,77.575
-67.8867,-2.48992,-20.1718
1.99352,-67.9466,118.625
53.8253,41.2282,14.8819
-111.404,22.9514,78.325
-113.474,-5.91511,-85.2193
-115.249,-6.05088,-87.7512
1.79496,-113.971,147.281
91.229,67.9693,-26.6974
-167.814,31.4082,79.275
-170.002,-11.8892,-165.949
-0.0664048,-169.507,181.865
-0.141962,-171.18,182.899
138.645,99.5376,-78.2768
-256.799,40.673,80.3
-256.913,-24.5484,-291.3
-6.74836,-258.98,238
214.314,145.167,-158.3
-356.376,45.3778,82.7
-357.923,-45.2537,-439.4
-20.3871,-363.083,302.443
-19.6518,-357.03,299.7
304.311,192.7,-251.2
-498.036,41.6936,85.1
-493.487,-83.6554,-640.8
-49.3561,-499.384,390.2
436.274,251.001,-381.8
430.709,248.761,-376.5
-662.765,21.9318,87.5
-656.526,22.9889,87.5
-647.99,-143.461,-878.2
-642.015,-140.827,-868.6
-96.8733,-653.559,491.5
585.476,301.011,-525.1

Event: 96
-160.048,-30.0739,-623.8
28.384,14.7208,31.5521
26.2527,-18.3087,34.8094
27.7706,-19.3481,33.6013
0.965395,32.3034,12.7967
-1.656,31.9873,16.506
-31.6041,-4.83415,-78.1604
-33.7962,-5.10612,-87.1387
-67.6676,-10.8867,-230.628
60.54,30.4581,4.30978
56.4278,-38.4107,10.8245
2.76043,68.5198,-35.7416
6.00576,113.361,-96.0928
6.14751,114.928,-98.1966
-111.933,-19.5497,-418.949
-113.679,-19.8985,-426.38
103.202,50.0251,-31.477
95.0483,-62.8229,-19.439
11.9104,170.453,-173.356
153.893,71.35,-73.3278
155.568,72.0147,-74.7159
143.565,-91.5389,-56.644
-591.466,-198.847,-2547.5
-517.661,-159.617,-2202.5
-518.744,-160.165,-2207.5
-440.909,-123.79,-1852.5
-372.974,-95.6609,-1547.5
-316.524,-75.1088,-1297.5
-256.692,-55.8226,-1037.6
236.99,102.026,-140.3
225.931,-137.016,-121.1
221.49,-132.247,-117.5
220.334,-133.864,-116.3
25.5882,261.582,-297.3
45.3053,356.395,-427.4
337.252,132.387,-221.2
314.365,-180.45,-188.8
85.2956,495.291,-621.6
473.561,162.398,-327.3
442.062,-233.268,-286.5
143.367,643.889,-836.2
637.936,183.005,-455
631.738,182.527,-450.2
596.375,-280.743,-399.8

Event: 97
-145.265,-55.6124,-1122.6
-127.757,-48.0163,-982.6
-110.164,-40.6551,-842.6
-94.2266,-34.229,-716.8
-81.5395,-29.2248,-616.8
5.22014,-31.5575,146.186
5.56509,-33.5378,154.335
27.6444,-16.5353,6.89591
28.4263,-17.0038,6.625
28.6396,-16.241,7.175
29.5492,-12.9884,9.44417
16.3064,28.6213,-2.2173
-30.8121,-10.4072,-220.172
-64.8418,-22.8159,-485.805
11.8371,-67.3565,293.456
58.5523,-34.2184,-3.925
32.925,59.2078,-22.191
33.7907,60.844,-23.2621
21.1036,-111.552,475.756
21.4417,-113.095,482.153
99.8132,-56.4696,-18.325
54.0861,100.719,-48.8919
77.683,150.551,-80.5545
78.3081,151.964,-81.4485
149.772,-81.5127,-35.525
29.4551,-147.324,623.8
-365.184,-173.699,-2957.5
-317.495,-144.157,-2542.5
-275.745,-120.222,-2192.5
-233.41,-97.5035,-1842.5
60.2475,-256.66,1082
58.4182,-250.907,1057.6
231.574,-118.16,-63.5
113.22,235.11,-133.1
146.782,330.774,-191.2
325.941,-153.865,-94.3
182.989,464.309,-270.4
461.21,-194.005,-137.9
211.209,626.814,-364.5
622.582,-225.92,-188.8
77.1612,-306.72,1292.5
99.1152,-364.483,1542.5
129.245,-435.032,1852.5
166.2,-508.189,2202.5
167.115,-512.511,2202.5
208.84,-588.159,2547.5

Event: 98
4.175,-79.3309,-1115.6
-3.025,-74.0063,-975.6
0.28603,-79.3635,-835.6
-2.425,-65.4395,-715.6
44.7258,-15.8337,-615.6
43.9316,-15.9902,-616.8
0.653226,-32.1082,-80.564
8.50853,-31.8809,4.00384
27.5183,-16.696,-8.075
27.6583,-16.5176,-1.825
28.3668,-17.2164,-8.125
28.4309,-16.9873,-1.675
0.653226,-68.1082,-163.007
18.1571,-65.2877,15.9519
18.7284,-67.1427,16.625
58.3715,-34.5752,-8.975
57.9647,-35.378,4.175
-0.649464,-114.265,-269.219
15.057,-113.037,-247.154
31.964,-109.115,31.7447
96.2585,-60.5217,11.843
99.5467,-57.1707,-10.125
-4.09882,-169.829,-397.239
50.4393,-162.154,51.075
142.727,-93.3,21.488
149.387,-82.5257,-11.675
-121.879,-656.335,-1542.5
-83.5154,-554.314,-1292.5
-83.9707,-555.478,-1297.5
-13.7192,-257.927,-600
84.414,-246.601,82.7
214.294,-148.819,36.6
230.701,-119.379,-13.8
-31.1078,-360.205,-836.2
127.597,-338.156,117.5
290.754,-215.839,53.4
324.645,-155.764,-17.4
198.197,-463,167.2
194.816,-457.618,166
391.007,-317.571,79.1
386.826,-313.036,77.9
459.163,-197.324,-22.2
287.906,-592.834,222.4
492.231,-441.001,106.7
619.491,-231.323,-28.2

Event: 99
-4.13793,-32.6859,77.9957
8.98077,-31.6151,59.175
17.335,-26.9124,96.5862
18.2808,-28.4666,98.6428
18.348,26.2218,74.1702
19.4154,27.7518,74.9638
-7.81071,-67.2969,96.3549
-7.96692,-69.1476,97.3394
17.9195,-65.3655,57.625
36.3449,-58.0145,137.668
39.8825,55.6819,89.725
-11.5058,-113.356,120.698
-7.30576,-113.36,163.325
-5.65506,-113.361,164.542
-8.3529,-115.194,141.988
-7.53067,-115.095,152.59
-7.25377,-115.062,160.704
28.5968,-110.388,55.525
58.9596,-97.0462,188.506
59.7779,-98.4738,190.392
68.0448,92.3021,109.486
102.812,134.882,133.05
103.972,136.225,133.812
-14.2558,-168.951,149.925
-14.321,-170.646,150.825
39.837,-164.818,52.975
40.1528,-166.527,52.875
85.8445,-146.823,252.383
-14.9057,-257.747,196.6
54.8476,-256.699,48.6
125.723,-229.104,357.3
162.064,201.235,170.8
-9.56636,-358.554,250
64.9247,-352.106,45
164.298,-321.854,473
233.176,272.054,214
342.202,366.012,275.7
8.42878,-498.305,323.7
69.4894,-496.623,37.8
208.53,-453.48,634.2
476.451,461.537,346.5
471.307,458.248,342.9
59.774,-657.12,30.6
43.7506,-656.196,409.4
245.706,-610.753,821.8
