sp_x, sp_y, sp_z

Event: 0
58.9592,-33.4156,-51.6776
59.0722,-33.1926,32.2455
54.6066,40.3174,-212.27
56.6902,37.8887,-85.925
56.267,38.382,-60.5995
62.6919,-27.1834,-100.625
60.6824,-34.3686,-53.7134
64.7897,-19.6821,-32.3035
60.7529,-34.1166,33.3671
66.3521,-20.1612,-32.4516
67.4266,-6.11566,28.741
32.3006,59.5242,-82.655
35.824,57.7387,-66.325
33.1166,61.0326,-83.5729
20.597,64.5339,14.6042
21.1717,66.2748,15.025
114.419,-1.92808,263.51
34.562,108.233,24.8531
35.1108,109.917,25.2423
-64.3708,94.4116,-88.6399
110.884,27.2874,-358.406
108.513,33.554,-119.431
109.398,31.2157,69.2684
110.495,28.3162,174.01
-113.351,17.7058,-112.884
-113.689,-4.12806,-29.8436
-114.856,5.55183,105.799
-114.52,-9.0166,96.5903
-107.598,-38.9038,57.2864
110.127,34.076,-121.08
108.248,37.6636,-19.425
-93.9356,-64.909,36.875
-96.8838,-61.5757,200.464
-86.3992,-74.8956,-184.848
-87.5211,-73.8999,-105.142
-86.8105,-74.5305,8.33336
-55.9088,-100.026,-271.345
6.11367,-113.45,-64.252
19.2098,-112.017,-467.962
17.7531,-112.375,-115.095
6.22468,-115.206,-65.1261
14.1599,-113.257,-39.175
19.5598,-113.807,-475.953
25.1362,-111.698,-12.675
38.4166,-107.853,6.525
65.6955,-93.24,-79.0224
80.1723,-80.4529,-199.127
77.982,-82.9212,125.56
81.3513,-81.6766,-202.809
95.8475,-61.3031,-138.247
99.7777,-56.5631,-101.181
99.9554,-56.0957,59.7958
105.484,-45.677,-118.125
108.618,-33.0051,-37.3395
108.618,-33.0088,-36.525
91.5506,67.6056,-338.285
94.3663,64.4221,-133.978
95.1281,63.5607,-93.375
110.117,-33.473,-36.675
113.357,-10.3058,48.6876
59.9464,96.561,-60.525
54.5534,100.542,-107.265
60.9095,98.1252,-60.315
170.533,-2.87125,369.283
80.9017,149.176,-136.433
90.1902,145.21,-53.275
52.0015,162.708,37.625
-95.8967,140.751,-128.391
164.676,42.2228,235.446
163.063,46.488,106.526
-168.027,26.2428,-167.092
-169.418,8.19069,132.901
-169.438,-6.21295,-41.1905
-171.186,8.28205,133.791
163.051,50.4655,-175.661
160.505,55.8431,-33.0912
164.72,46.9406,107.68
-171.148,-6.25449,-41.5325
-169.693,-13.4082,119.657
-159.628,-57.6959,75.4052
-143.576,-91.283,309.641
-139.444,-96.3524,31.6057
-140.825,-97.264,31.425
-128.802,-111.599,-285.232
-130.447,-110.139,-143.904
-129.4,-111.068,-11.475
-82.9207,-148.314,-406.672
9.18047,-169.673,-92.342
26.494,-167.477,-134.775
21.0706,-168.809,-55.084
26.7605,-169.172,-135.375
37.2752,-165.671,-23.075
57.2909,-160.729,10.025
97.8817,-138.996,-114.502
119.86,-120.333,-321.433
116.726,-124.165,211.34
140.044,95.6161,-221.932
141.087,94.3371,-102.245
143.454,-91.7723,-183.575
147.344,-83.5917,-158.934
148.7,-84.3322,-160.562
148.99,-83.5691,92.8332
156.292,-67.6603,-138.916
162.354,-49.3787,-41.725
169.706,-15.485,73.1508
137.018,101.234,-493.46
141.471,96.5898,-224.678
-95.6427,-80.8558,623.8
-85.3023,-96.3309,622.6
-96.7312,-77.8244,723.8
-100.253,-86.0158,723.8
-100.775,-86.5167,723.8
-101.656,-86.8335,723.8
-99.2019,-112.04,722.6
115.4,-681.2,-2947.5
100.103,-589.915,-2547.5
297.449,214.507,-2192.5
299.703,221.853,-2192.5
86.6815,-510.179,-2202.5
287.289,227.278,-1842.5
73.1847,-429.692,-1852.5
639.136,158.296,-1842.5
531.483,393.857,-1842.5
61.2267,-359.591,-1547.5
269.592,212.761,-1542.5
296.596,277.147,-1557.5
531.873,131.489,-1542.5
-310.48,-553.517,-1542.5
443.793,328.625,-1542.5
51.6268,-302.701,-1297.5
285.329,223.763,-1292.5
280.918,227.402,-1297.5
448.793,110.819,-1307.5
-262.236,-467.963,-1302.5
373.76,276.48,-1302.5
436.67,-439.445,-1297.5
256.447,-23.508,110.3
259.328,-4.44947,537.1
256.639,63.2474,-767.9
-145.7,214.038,-191.2
-256.958,40.1725,-254.8
248.856,70.7995,166
249.959,64.1402,332.1
250.376,61.6245,-750.5
247.863,76.7928,-263.2
246.404,85.5978,-55.1
-263.14,-20.779,158.3
-258.106,12.5327,176.8
-261.457,-9.64052,-59.9
-256.943,-20.3485,155.9
-245.841,-89.0014,105.5
-224.368,-139.956,496.3
-225.623,-136.184,525.7
-200.437,-171.933,-45
-213.244,-147.231,23.4
-217.767,-138.509,483.2
-218.319,-137.444,483.8
-213.21,-147.298,517.9
-218.885,-136.352,524.14
-218.353,-137.377,523.9
-220.356,-133.515,526.3
-217.421,-139.175,531.1
-208.86,-155.687,586.3
-215.626,-142.637,676.2
-209.159,-155.11,752.5
-213.831,-146.099,780.5
-210.621,-152.292,787.7
-212.059,-149.517,792.1
-211.7,-150.21,803.425
-210.448,-152.624,802.1
-215.005,-143.835,809.3
-204.994,-163.145,838.6
-214.487,-144.834,860.2
-205.753,-161.68,890.2
-211.104,-151.359,895
-214.069,-145.64,897.52
-214.487,-144.834,898.6
-213.624,-146.499,901.2
-210.724,-152.092,907
-208.446,-156.486,907
-214.245,-145.3,908.2
-209.55,-154.356,909
-212.692,-148.297,909.4
-207.824,-157.685,909.4
-209.827,-153.823,911.8
-199.861,-173.043,-453.4
-201.369,-170.136,-208
-195.644,-167.852,-42.6
-194.931,-168.817,-441.8
-196.801,-166.282,-204.4
-126.271,-225.769,-624
14.3125,-262.163,-139.1
43.8979,-256.776,-1098.2
57.8475,-256.677,-40.2
40.748,-256.798,-167.2
32.0482,-256.86,-80.3
87.7436,-246.049,16.2
149.295,-212.174,-170.8
177.268,-188.7,345.3
178.588,-187.727,351.814
180.89,-186.029,353.7
180.166,-186.563,354.9
179.683,-186.919,357.3
183.385,-184.189,-517.1
221.35,-141.662,-257.8
225.623,-126.474,144.7
224.808,-127.612,-253
241.396,-104.437,-173.2
249.457,-75.9852,-49.8
262.081,-24.0154,113.3
209.343,154.755,-740.3
213.831,146.099,-364.5
215.005,143.835,-116.3
139.099,223.877,-41.4
135.968,218.828,-42.6
123.465,227.777,-184
79.2714,247.812,57.5
359.047,-6.30342,724.7
170.509,314.584,-235.6
110.282,344.357,80.3
-203.839,299.457,-264.4
350.322,88.8583,-1034
350.5,86.4649,-1031.6
349.536,99.404,235.6
350.236,90.0051,445.8
-363.782,17.7794,229.6
-353.673,55.4465,-351.3
-357.355,17.5012,226
-362.029,-13.4226,-80.3
-357.286,-28.3907,198.4
343.791,97.7491,232
342.205,106.151,-360.3
339.951,118.09,-80.3
-339.061,-122.806,137.9
-298.528,-205.97,13.8
-303.952,-193.525,685.2
-308.423,-183.265,945.162
-274.114,-237.19,-628.8
-276.213,-233.552,-275.7
-274.939,-235.761,-79.1
-177.438,-316.959,-879.4
-174.536,-311.836,-865
19.9485,-363.015,-188.8
56.8704,-358.363,-203.2
19.5471,-356.951,-186.4
44.4293,-357.892,-109.1
79.2848,-351.035,-58.7
121.185,-339.367,22.2
208.995,-297.21,-236.8
205.551,-292.364,-233.2
245.444,-261.28,496.3
253.774,-255.137,-734.3
299.157,204.526,-528.7
300.596,201.226,-133.1
316.91,-177.495,205.6
315.442,-179.2,-363.3
302.716,-193.975,-335.7
311.793,-174.598,202
332.761,-143.87,-211.6
346.777,-105.708,-59.9
359.7,-32.9911,155.9
278.237,230.043,-1101.2
287.755,213.542,-1080.8
279.38,228.062,-1037.9
288.062,213.009,-1009.26
190.224,305.946,-29.4
173.517,320.336,-239.2
498.666,-8.82478,987.9
263.013,422.626,-11.4
239.097,441.715,-311.7
152.118,474.262,110.3
-280.865,413.038,-362.1
483.844,137.358,329.7
484.997,124.811,598.8
-494.329,77.7066,-490.3
-501.995,24.827,298.5
-502.858,-18.9102,-109.1
478.188,135.797,324.9
476.08,147.915,-498.7
473.253,164.171,-115.1
-498.353,-39.8592,257.2
-496.88,-18.6854,-107.9
-472.032,-171.191,184
-414.481,-285.705,-0.599998
-421.841,-268.95,960.9
-409.473,-282.282,0.600002
-377.559,-326.463,-873.4
-380.496,-321.931,-370.5
-378.783,-324.575,-127.1
27.6624,-500.424,-257.2
79.0853,-496.903,-252.4
61.4678,-496.389,-148.7
78.2167,-491.016,-250
110.724,-489.344,-85.1
167.845,-469.549,30.6
287.874,-409.616,-323.7
353.446,-355.594,-1042
341.524,-364.021,709.7
415.205,284.056,-752.3
417.196,279.524,-155.9
438.26,-249.15,-511.9
420.483,-269.67,-447.8
434.738,-243.243,285.3
432.741,-245.964,-505.9
458.69,-198.09,-262.6
480.955,-145.243,-89.9
481.193,-144.775,-86.3
483.445,-140.367,-86.3
481.876,-143.439,-85.1
480.477,-146.178,-73.1
480.238,-146.645,-71.9
476.424,-141.563,-128.3
477.369,-139.276,-128.3
477.663,-138.563,-128.129
480.547,-131.581,-123.5
477.903,-137.982,-119.5
480.804,-130.957,-104.3
477.283,-139.484,-97.1
482.179,-127.63,-88.7
483.667,-124.025,-87.5
482.293,-127.352,-85.1
482.894,-125.897,-85.1
484.125,-122.916,-80.3
497.059,-45.8555,215.2
410.475,280.423,-742.605
410.292,280.764,-743.3
543.307,372.151,-999.9
546.205,366.389,-180.4
660.562,-61.2462,286.5
654.448,-60.6485,284.1
350.598,562.804,9
347.41,557.682,9
315.404,583.226,-396.2
312.702,577.812,-393.32
202.8,631.286,147.5
200.891,625.576,146.3
-371.43,546.984,-476.6
638.139,180.915,435.8
639.683,164.94,774.5
-654.997,103.353,-650.4
-649.028,102.411,-644.4
632.258,179.268,432.2
629.603,195.933,-656.4
626.275,216.82,-154.7
-660.402,32.9308,376.5
-659.854,-53.1063,324.9
-657.364,-25.0164,-140.3
-618.52,-224.585,235.6
-542.565,-373.625,-15
-505.697,-428.35,-483.8
-503.923,-431.396,-185.2
-499.29,-427.367,-182.8
36.8566,-661.667,-338.1
81.1884,-658.355,-194.8
104.163,-652.177,-308.1
80.4637,-652.272,-193.6
146.06,-644.4,-115.1
222.669,-621.849,40.2
380.815,-542.621,-427.4
377.431,-537.701,-423.8
450.292,-480.358,950.7
554.101,-355.732,-575.5
574.769,-321.186,378.9
571.712,-325.269,-674.4
608.44,-262.376,-323.7
632.225,-193.421,-87.5
-178.325,-201.599,1292.5
662.8,-12.075,1297.5
-563.542,-359.617,1292.5
-212.982,-240.727,1542.5
-254.35,-287.549,1842.5
-305.368,-345.538,2207.5
-353.837,-400.422,2557.5
-407.047,-460.982,2942.5

Event: 81
-159.594,-51.0373,-1122.6
-137.729,-44.0367,-982.6
-115.889,-37.0456,-842.6
-96.2502,-30.7336,-716.8
-80.6083,-25.7659,-616.8
26.7982,17.538,-8.575
31.1506,9.80601,27.3392
28.0406,15.3308,45.266
-25.0466,-20.9648,-16.425
-29.3575,-17.5817,-4.92024
-16.3641,-27.7788,8.66329
-21.6914,-23.598,14.2459
-10.7689,-30.1699,-87.475
-16.7879,-28.4866,8.94586
-14.2319,-29.2015,90.2368
9.66651,-31.2291,-173.964
11.4965,-30.199,-125.675
11.4094,-30.248,10.3581
12.7165,-29.5122,83.5667
18.2936,-26.3728,87.1419
20.7581,-25.31,77.6658
19.0553,-27.4797,88.4686
26.0983,-18.5053,112.682
28.5735,-16.4774,-169.875
27.6921,-19.6289,111.604
24.2874,21.5607,-175.175
28.2278,18.4682,-8.825
17.6793,26.7466,27.7155
18.1321,26.3912,35.2335
20.354,24.6475,70.025
17.1672,27.1485,158.103
18.9398,25.7574,163.674
17.5277,26.8656,166.862
16.559,27.6258,166.604
6.29071,31.4223,-68.7188
11.0096,30.1026,-61.0181
14.7227,29.0642,22.7725
18.5214,28.0018,27.525
19.1218,27.8339,37.399
17.8749,28.1826,164.881
6.62417,32.9857,-67.1159
1.97772,32.4254,52.625
-17.7707,26.6672,66.4463
-18.7729,26.103,127.025
-23.2751,22.1028,-214.944
-21.4154,24.4725,-144.173
-22.8369,22.6612,-142.811
-22.8436,22.6526,-137.084
-20.5111,25.6247,-114.546
-18.6437,28.0043,67.0106
-22.6102,22.95,127.029
-19.4307,27.0014,126.925
-31.3171,6.66717,-136.075
-29.7929,12.1171,54.984
-28.931,15.1989,74.575
-31.6653,-4.32662,262.145
-31.7325,-3.76886,270.07
-31.7191,-3.87985,-206.381
-33.0334,7.0195,-136.475
-32.1272,-0.495644,-28.9164
-31.761,-3.53237,139.075
-31.0819,-9.92794,-299.593
-29.4632,-12.8036,-143.93
-27.4275,-16.42,-5.75105
64.5722,20.343,59.4184
-42.3287,52.8812,-129.259
-37.8128,56.7553,79.1624
-39.6723,55.1601,123.375
-47.8808,48.6419,273.819
-49.2699,46.8719,-310.982
-43.4399,54.3005,-130.018
-59.9311,31.4978,88.4305
-63.1109,25.685,47.5314
-61.2884,32.2017,89.0389
-66.8049,14.2419,-144.125
-68.0615,-1.04041,-58.4321
-67.2882,-7.45396,148.864
-68.1965,-9.27107,414.26
-68.4788,-8.40857,-249.031
-68.7409,-7.60791,149.275
-62.4415,-27.0801,-160.609
-51.9045,-43.4672,-29.625
-58.9172,-35.2927,7.86589
59.4118,32.4623,60.646
65.9849,20.7853,60.7813
-45.9551,-49.9894,-38.8086
-53.0472,-44.4235,-30.175
-34.4226,-58.4489,21.025
-30.1312,-61.8675,129.445
20.0103,-64.681,-178.625
20.4803,-66.1566,-178.83
24.3581,-63.9737,-121.925
24.1838,-64.0718,24.7906
26.9724,-62.5021,141.788
38.7592,-55.9434,122.894
42.9739,-52.3278,126.974
43.9988,-53.5884,129.258
58.7131,-33.9011,-170.175
55.8401,-39.5703,92.6102
57.146,37.3574,-13.625
60.7271,33.183,61.2901
51.4346,45.6891,-181.425
43.1745,52.1716,79.3833
36.4212,57.436,354.292
37.5634,56.8572,23.425
30.6058,60.3831,66.3172
38.6783,56.2921,79.8564
44.2533,53.4669,79.825
23.2935,63.7797,-109.573
31.2214,61.5626,67.9767
13.4442,66.8659,-32.6198
4.21154,68.6948,49.725
39.1245,107.105,-172.085
22.455,111.465,12.7804
7.00576,113.36,46.175
7.09068,115.042,46.025
-70.9015,88.6356,-148.56
-63.4483,95.2275,95.4071
-66.5195,92.5113,118.715
-79.7077,80.9765,458.636
-71.8423,89.8398,-149.201
108.319,34.0684,101.381
-83.1428,79.0857,-436.077
-80.9531,82.2524,465.895
-101.093,53.1046,106.816
-106.101,43.1816,37.925
-111.303,23.7727,-154.175
-113.977,-1.74531,-96.1495
-113.324,-13.8865,-301.057
-113.639,-12.6061,161.645
-104.281,-45.2376,-181.825
109.872,34.5632,102.878
-105.982,-45.9902,-182.649
-97.45,-58.3736,24.525
-98.9375,-59.2536,25.157
-87.8951,-73.5681,-47.2859
-77.4407,-84.2803,-107.64
-58.3391,-99.1025,37.4087
-49.8331,-102.336,178.017
-38.2023,-107.333,-53.6209
100.025,54.6364,80.5448
33.6007,-108.495,-184.775
34.1122,-110.108,-185.002
40.6755,-106.67,-117.225
40.3211,-106.856,43.0296
45.0161,-104.397,215.679
41.8714,-106.044,215.625
42.8753,-105.518,215.694
44.6429,-104.592,216.125
65.0214,-93.8363,168.814
72.8596,-88.6935,193.356
93.3028,-66.1419,67.3148
99.4545,-57.4132,-170.625
95.9231,62.6618,-20.0369
85.3894,75.7916,-189.225
72.5879,87.6359,91.4585
62.7928,95.0641,17.975
64.6815,94.0708,136.289
51.5623,101.679,123.713
108.683,131.163,106.265
93.5724,141.694,11.325
96.3604,140.228,205.104
77.265,152.314,194.116
58.2543,159.646,-247.83
33.6352,166.781,69.126
10.5331,170.343,41.625
-99.0982,137.92,113.025
-94.5705,141.924,115.125
-106.396,133.114,-172.557
-150.66,79.1759,128.965
-157.338,64.0592,26.4572
-165.886,35.4597,-166.525
-167.632,35.8405,-166.925
-169.869,-2.63387,-142.042
162.709,51.1885,153.593
-168.229,-20.6109,-364.74
-168.627,-18.6509,176.799
-169.859,-20.8034,-366.613
-156.015,-67.6676,-208.03
-146.489,-87.7097,45.7101
-131.008,-109.641,-68.4471
-114.89,-124.999,-189.459
-86.4197,-146.82,56.6439
-74.6572,-153.187,239.081
-56.9237,-159.975,-30.5185
149.1,81.4021,104.596
53.1542,-161,-193.259
50.2553,-162.232,-192.275
50.9455,-161.939,-192.175
67.0443,-155.621,305.999
60.6662,-158.961,-111.425
60.1347,-159.24,65.375
69.5233,-155.923,302.956
96.896,-139.868,224.526
108.018,-131.428,271.394
142.287,92.8643,-27.725
138.412,-98.1632,36.8386
146.78,-84.7782,-171.125
148.208,-85.6254,-171.125
127.269,112.96,-198.843
-107.92,109.673,622.6
-108.136,109.894,623.8
-118.234,-16.05,622.6
62.8094,99.039,623.8
-142.259,-19.3215,722.6
72.6409,114.468,723.8
-171.096,-23.1955,842.6
84.3816,133.003,843.8
-445.596,-142.898,-2957.5
-383.796,-122.993,-2557.5
-327.443,-104.849,-2197.5
-272.579,-87.2973,-1847.5
-463.318,442.481,-1842.5
-386.338,368.628,-1557.5
-318.605,303.789,-1307.5
15.9439,257.59,34.2
-151.559,211,104.3
-143.436,215.212,146.3
-163.544,204.786,-211.6
-188.979,180.064,-827.2
-182.121,185.121,1053.92
-186.926,181.578,1062.8
-244.801,99.6805,6.6
-229.697,120.782,164.8
-238.78,97.3118,7.8
-252.575,53.9942,-186.4
-252.718,53.5414,-185.2
-253.33,51.6112,-185.2
247.695,77.804,235.2
-262.358,-15.6017,-316.131
-262.544,-16.8338,-317.7
-260.616,-4.07868,-216.4
-256.887,-28.2983,200.8
-256.864,-31.4482,-467.6
-256.862,-31.8232,-465.8
-225.955,-135.188,80.3
-236.753,-102.737,-248.8
-221.012,-132.25,77.9
-201.956,-169.004,-103.1
-177.304,-192.721,-326.1
-197.513,-165.316,-100.7
-130.845,-222.495,87.5
-114.317,-234.325,336.9
-86.7156,-244.085,6.6
229.507,124.513,142.7
229.317,125.083,143.9
229.128,125.652,166
229.175,125.51,169.6
228.062,128.854,176.8
224.7,138.96,180.4
225.86,135.473,194.8
224.273,140.241,199.6
92.701,-245.228,101.9
76.8668,-247.851,-204.4
93.5889,-245.081,-101.9
102.026,-236.99,449.6
147.564,-213.072,312.9
166.94,-203.026,402.2
212.398,-150.741,-13.2
223.586,-129.32,-172
216.386,141.172,-40.2
214.142,145.5,157.1
214.211,145.367,168.4
215.108,143.636,173.2
217.905,138.243,182.8
193.106,171.292,-214
144.332,218.717,0.600002
164.681,198.655,129.5
147.857,215.241,317.1
117.733,231.88,304.5
88.5934,243.145,-368.1
51.1822,253.466,157.1
162.579,319.995,427.4
122.944,337.659,-504.7
71.731,354.265,259.6
22.6327,362.48,25.8
22.3215,356.626,27
-212.227,295.801,93.5
-200.676,300.835,182.8
-208.539,290.64,93.5
-224.651,281.347,-252.4
-261.621,249.35,-1095.8
-337.158,137.427,-13.8
-317.12,166.792,203.2
-331.276,135.01,-12.6
-352.702,75.7098,-209.2
-360.863,-5.71015,-298.5
-357.7,-39.3329,228.4
-357.864,-43.6798,-585.1
341.982,107.33,325.5
-328.522,-142.651,-295.5
-308.027,-184.175,115.1
-277.225,-231.798,-140.3
-245.522,-266.812,-474.8
-183.291,-311.918,123.5
-157.747,-323.292,443
-120.425,-338.991,48
318.896,173.902,187.6
319.69,171.322,241.6
127.965,-338.087,141.5
106.224,-342.191,-217.6
129.145,-337.864,-91.1
141.504,-328.875,611.4
206.451,-298.318,416.6
229.264,-278.686,540.7
313.72,171.112,185.2
296.474,-210.536,-69.5
313.582,-181.359,-173.2
291.557,-206.932,-67.1
271.903,241.023,-232
267.423,237.114,-230.8
229.198,276.344,155.9
197.612,299.584,-11.4
202.613,295.277,436.4
318.992,384.245,192.4
276.106,418.938,-28.2
282.939,412.519,610.8
225.79,444.013,600
171.289,470.892,-696
99.4495,490.102,398.6
31.2536,497.453,16.2
-292.187,407.511,79.1
-277.023,414.914,230.8
-311.254,390.245,-311.7
-442.329,232.906,259.6
-464.046,189.409,-42.6
-491.283,105.586,-240.4
-501.244,-8.23152,-414.2
475.875,149.098,453.8
-499.388,-54.7482,268
-499.805,-60.7337,-749.3
-493.749,-60.0319,-742.1
-459.071,-199.542,-362.1
-427.753,-255.491,167.2
-382.209,-319.288,-191.2
-339.87,-369.044,-680.4
-252.872,-430.72,170.8
-219.135,-448.498,593.5
-167.694,-472.914,106.7
440.151,239.803,247.6
148.848,-478.967,-236.8
177.083,-467.556,197.2
198.881,-462.853,847.4
178.842,-467.176,-77.9
196.467,-457.12,837.4
284.369,-411.327,552.7
318.03,-386.232,737.3
419.88,273.413,-74.3
409.407,-290.859,-146.3
435.609,-252.211,-174.4
430.344,-249.229,-174.4
374.296,331.498,-256
493.206,436.471,-282.9
422.888,508.756,234.4
363.115,551.485,-47.4
372.182,543.286,805.7
299.037,587.404,799.7
224.983,619.488,-910.6
131.88,648.286,559.9
41.8944,661.883,3
41.4989,655.816,3
-366.941,549.071,287.7
-383.036,534.663,63.5
-413.101,518.363,-380.6
-409.372,513.724,-377.7
-584.525,308.16,322.5
-609.362,249.031,-74.3
-648.898,139.882,-275.7
-642.774,138.488,-274.5
629.437,196.97,601.2
-661.692,-11.1978,-545.5
-654.947,-79.2319,-929.1
-654.738,-71.4347,310.5
-603.417,-262.596,-434.6
-565.452,-337.378,226
-508.152,-424.138,-253.6
-449.18,-487.307,-919
-333.576,-568.723,226
-290.32,-593.522,768.5
-220.215,-622.024,172
580.233,315.703,315.3
197.059,-632.702,-258.4
235.045,-619.484,262
237.255,-619.061,-61.1
260.456,-606.98,1101.2
235.097,-613.466,-61.1
376.19,-544.771,714.5
418.658,-507.923,959.7
555.271,361.166,-95.9
537.65,-382.412,-233.2
573.722,-332.643,-175.6
568.475,-329.591,-175.6
-224.043,227.832,1297.5
-280.081,-37.8921,1297.5
-267.407,271.956,1547.5
-340.731,-46.1235,1547.5
152.957,240.78,1542.5
182.636,287.384,1842.5
-319.398,325.153,1852.5
-413.586,-55.8134,1852.5
-379.516,386.417,2202.5
-498.183,-67.0418,2202.5
218.427,343.673,2207.5
252.643,397.32,2557.5
-439.091,447.421,2547.5
-580.259,-77.9791,2547.5
292.019,459.068,2957.5
-676.63,-90.7602,2947.5

Event: 82
32.3835,-1.63023,-115.613
31.6234,4.6741,-44.4821
32.0124,1.44747,-40.275
31.791,3.28417,-38.075
31.8568,2.73812,32.3473
26.699,17.7141,-98.2296
26.6565,17.7897,-89.6715
33.8509,5.00894,-45.0992
28.335,14.8079,-5.89094
-25.739,-20.4215,-41.0341
-13.7634,-29.3325,-152.784
-4.06262,-32.6768,-29.425
0.603585,-32.1142,46.6916
10.5456,-30.7342,-16.6693
24.8019,-20.1573,20.765
26.4379,-18.0727,39.6991
29.7121,-12.4061,-60.575
30.1834,-10.7207,-28.2707
27.8537,-19.0511,41.3334
19.8095,25.0749,-124.775
17.4217,26.9488,-123.952
20.1626,24.7977,-122.671
18.9779,25.7275,-101.017
20.6532,24.4127,-98.4102
28.0607,18.5994,-95.9836
27.9782,18.6642,-87.0868
19.764,25.1105,-77.8667
21.9274,23.4128,-14.9452
19.9448,27.6037,-122.472
20.5438,27.4362,-119.491
15.5962,28.8199,-17.9912
-0.438313,32.1341,-95.4114
-6.2533,31.4329,-86.4632
-6.46116,31.4079,-36.325
-0.305742,32.1501,-15.3878
0.881277,32.2932,-1.45693
-5.50089,31.5237,26.1605
-4.4259,31.6533,29.9432
-1.74531,31.9765,35.746
-7.40081,32.5045,-85.3016
-9.75365,31.18,-67.775
-7.42213,32.4925,-50.7739
-6.76573,32.862,-36.4038
-15.3308,28.0406,-30.8225
-13.2393,29.2179,-29.625
-5.82195,33.3932,30.1541
-14.7208,28.384,40.8703
-25.2958,19.528,-19.6433
-31.3611,6.50952,-112.007
-30.4931,9.61322,-20.1982
-33.0124,6.84569,-115.755
-31.4498,-6.11367,-84.3206
-32.6342,3.70886,-53.1975
-31.5934,-4.9223,-36.1944
-31.7072,-3.97913,79.117
-33.0637,-6.40736,-87.1202
-33.7251,-5.23241,-35.875
-31.7196,-8.79508,2.275
-29.3405,-13.0215,25.7945
-28.2123,-15.0258,80.0867
68.6072,-3.48539,-85.8768
67.8149,3.08561,-51.975
67.354,6.90792,-40.625
67.4917,5.76619,59.5013
67.9476,10.0314,-54.425
68.912,7.08521,-40.725
69.3009,5.89724,60.8881
-20.6788,66.0448,-80.625
-28.0181,61.9135,-22.675
-32.4623,59.4118,-2.32989
-31.1988,60.123,60.9156
-33.183,60.7271,-1.13097
-32.013,61.7308,61.9455
-54.5518,42.1125,5.14804
-64.6012,20.3562,-53.2089
-66.8354,13.8431,-192.212
-66.2945,20.9144,-54.8367
-67.3121,7.61129,-49.925
-69.1317,7.83529,-49.725
-66.9832,-12.9775,-145.863
-67.7822,-10.5366,-30.6147
-65.3032,-18.1096,-3.825
-68.4298,-8.55829,210.821
-67.1953,-18.6351,-4.175
-62.1587,-27.5824,45.6104
-59.7797,-31.8088,144.029
-53.0765,-42.101,-52.9474
-61.248,-32.5758,146.974
60.0249,31.3731,-16.8694
-54.5338,-43.2569,-53.575
-29.1681,-62.1368,-164.642
-8.3591,-67.2549,-23.925
1.29129,-68.0313,73.3011
22.3472,-65.1056,-1.9513
52.542,-42.7025,33.625
53.7607,-43.6735,34.1875
56.36,-38.5445,74.1495
56.853,37.6989,-48.5835
56.7228,37.8507,-30.4644
61.5735,32.1963,-17.3938
62.9314,-26.3271,-65.375
63.9413,-22.7157,-64.2659
41.8765,53.1902,-124.844
46.4392,49.6095,-36.0447
42.6923,54.258,-126.619
33.0685,61.046,0.653488
-0.631341,68.1108,-41.597
1.8288,68.4075,-28.7024
-3.68129,67.7431,71.3415
-20.2004,64.6188,-80.1074
-13.7378,66.7343,-38.225
-9.50867,68.1187,53.7541
-11.7896,67.3721,102.696
113.564,5.1705,-66.9133
114.892,-5.84967,-47.8695
112.649,16.6363,-66.675
113.865,11.6835,-43.925
114.342,9.74121,95.2033
-7.31443,113.305,-95.577
0.351177,114.229,-77.525
-1.03866,114.062,-75.1259
3.02017,114.551,-63.5019
-6.19717,113.44,116.855
-13.4094,113.441,-92.1494
-19.4041,111.969,-72.025
-15.7623,112.864,82.9801
-6.29367,115.189,118.572
-19.5983,111.921,197.797
-33.9281,108.372,-96.2472
-19.8517,113.697,-71.7295
-23.172,112.441,-40.625
-19.8985,113.679,201.546
-34.4303,109.941,-96.825
-46.8143,103.455,-13.8368
-47.4759,104.959,-13.525
-54.6649,100.005,34.5255
-52.619,101.415,87.0177
-89.854,69.3801,35.067
-91.099,70.3324,36.13
-108.329,34.1737,-95.4775
-111.392,23.0506,-292.94
-109.969,34.6853,-97.052
-113.355,12.8558,-45.5661
-113.257,-14.1599,371.67
-111.433,-21.5891,-222.85
-112.446,-17.4618,-23.725
-112.928,-21.8829,-225.462
-109.698,-30.4207,-11.925
-103.817,-46.1234,70.8093
-100.734,-53.6071,226.998
-105.415,-46.8136,71.7719
-88.9338,-70.5644,-68.575
-90.1764,-71.5437,-69.104
-48.3375,-102.905,-179.387
-14.1058,-113.354,-16.575
2.14244,-113.929,107.281
2.12865,-113.93,141.702
4.05181,-113.698,142.24
101.216,52.9072,-31.1181
37.1895,-108.496,16.6165
88.2616,-71.6831,50.1787
94.2105,-64.416,117.709
107.345,-38.1537,-110.551
105.832,-44.2694,-71.575
95.4263,63.2236,14.8821
95.1613,63.5232,45.2647
113.361,-5.80576,-49.1381
70.2848,89.2284,-185.174
78.3455,83.6547,-63.4678
71.3196,90.5799,-187.444
54.5034,100.561,23.5279
169.252,7.75181,-85.1074
170.831,7.81226,-85.625
168.896,17.328,-47.825
169.474,14.4861,137.224
116.169,124.037,-95.9876
102.633,134.996,-261.775
105.098,133.434,-259.264
80.8558,149.196,51.675
